sentence	label
intimate universal cinema	1
complaining film clocks around 90 minutes days	1
surgeon mends	1
flawless film , ( wang )	1
impact deeply rightly disturbing	1
exercise chilling style , twohy films sub , inside , eye preserving sense mystery .	1
strong directorial stamp every frame stylish film able visualize schizophrenia still confident enough step back look sick character sane eye	1
lustrous polished	1
offers interesting look	1
translating complex characters novels big screen impossible task true essence ya-ya .	1
love great equalizer calm us daily ills bring joys lives never knew possible	1
cup blood	1
terrific effort	1
go annals cinema	1
remarkably original work	1
's bluster -- end 's sweet greenfingers	1
recovery historical episode , simple telling , proves simultaneously harrowing uplifting	1
unmistakable , easy joie	1
, touching , dramatically forceful , beautifully shot	1
imply terror suggestion , rather overuse special effects	1
amuse entertain	1
town	1
genial romance maintains surprisingly buoyant tone throughout , notwithstanding writers ' sporadic dips pop freudianism	1
begins conventional thriller evolves gorgeously atmospheric meditation life-changing chance encounters .	1
less story actorly existential despair boundary-hopping formal innovations glimpse another kind chinese	1
interesting accessible	1
's testament de niro director michael caton-jones movie 's end , accept characters film , flaws .	1
sexy , rousing	1
premise smart	1
boasts handful virtuosic set pieces offers fair amount trashy , kinky fun	1
's tv sitcom material best	1
resident evil	1
often shocking ultimately worthwhile exploration motherhood desperate mothers .	1
kind terrific	1
soulful nuances	1
shot rich , shadowy black-and-white , devils chronicles	1
tricky satisfying	1
originality ` life ' distance pack paint-by-number romantic comedies	1
's beavis butthead ,	1
sip vintage wines watch merchant ivory productions	1
remains vividly memory long	1
made first one charming	1
take	1
quite miraculous dreamworks makers would believe , adequately fills eyes stirs emotions .	1
affords watch jackson , also served executive producer , take smooth , shrewd , powerful act abroad	1
still-raw emotions	1
clint eastwood 's blood work lot like well-made pb & j sandwich : familiar , fairly uneventful boasting real surprises -- still quite tasty inviting .	1
big stars high production values standard procedure	1
captures moment woman 's life , deep-seated , emotional need , turn onto different path .	1
coordinated dv poetry	1
indispensable peek art agony making people	1
yes , also intriguing honorable ,	1
modestly surprising movie .	1
keep interested	1
definition epic adventure	1
compelling , gut-clutching piece	1
commended illustrating merits fighting hard something really matters .	1
premise jason x silly strangely believable .	1
cope mysterious brutal nature adults	1
embraces life public	1
generally quite funny .	1
catalyst struggle black manhood restrictive chaotic america ... sketchy nevertheless gripping portrait jim brown , celebrated wonder spotlight	1
fierce grandeur	1
de niro murphy make showtime savory hilarious guilty pleasure many recent movie season .	1
whale good time children parents seeking christian-themed fun	1
thought-provoking	1
fine acting	1
n't feel least bit ashamed admitting enjoyment came expense seeing justice served , even 's dish 's best served cold	1
lee 's achievement extends supple understanding role brown played american culture athlete , movie star , image black indomitability .	1
consummate actor	1
make splash even greater arnold schwarzenegger , jean-claud van damme steven segal	1
pungent bite	1
exude air dignity 's perfect proud warrior still lingers souls characters .	1
stirring visual sequence	1
darned assured	1
head shoulders much director 's previous popcorn work .	1
interesting topic , intriguing characters sad ending	1
technically superb	1
dashing resourceful hero	1
heart	1
cutesy romantic tale	1
sensuality , sympathy story two adolescent boys	1
action sequences fun reminiscent combat scenes star wars series .	1
film makes viewer feel like movie 's various victimized audience members , also happens movie 's admirable quality	1
dark , gritty , sometimes funny little gem .	1
sometimes charming , sometimes infuriating	1
eerily suspenseful , deeply absorbing piece	1
sheerly beautiful film	1
great terrible story , mr. nelson made film undeniably worthy devastating experience .	1
movie bigger , fatter heart	1
imagination market research	1
engaging intimate	1
blade 2 definitely cut rest .	1
brilliant , absurd collection	1
make think twice might going inside trailer park drive past -- even chiefly inspires drive little faster .	1
fun silly , outrageous , ingenious thriller	1
liked movie ,	1
really vocalized	1
lion king	1
winner	1
new favorite musical	1
perfect face play handsome blank yearning find	1
captain	1
well-made pizza	1
, beloved genres	1
's rare find film adjective ` gentle ' applies	1
visceral spiritual , wonderfully vulgar sublimely lofty --	1
family film contains hefty thematic material time , death , eternity ,	1
hype , celebrity ,	1
modern master chase sequence	1
's exactly two people need find	1
, sure raise audience 's spirits leave singing long credits roll .	1
scale lunatic heights joe dante 's similarly styled gremlins	1
thrills eye , over-the-top way , touches heart .	1
extraordinarily	1
crisp framing , edgy camera work ,	1
fathers sons , uneasy bonds , rarely received sophisticated unsentimental treatment big screen marvelous film .	1
( hayek ) throws dream hispanic role teeth-clenching gusto , strikes potent chemistry molina	1
film faint heart conservative spirit , rest us -- especially san francisco lovers -- 's spirited film must-see .	1
adding bit heart unsettling subject matter	1
solid pedigree	1
exciting well-paced	1
essence magic make-believe promise life soars material realm , opposite truly magical movie .	1
mention absolutely refreshed	1
direction spielberg , convincing impersonation director enjoying immensely	1
, achingly human	1
sounds , strikes tone 's alternately melancholic , hopeful strangely funny	1
memorable zingers	1
affectingly	1
great submarine stories	1
russian cultural identity stunning technical achievement	1
12th oscar nomination	1
managed pack enough action satisfy boom-bam crowd without huge sacrifice character mood	1
seem least passably real	1
opts overlook goofily endearing well-lensed gorefest	1
nohe made decent ` intro ' documentary ,	1
provides accessible introduction well intelligent observations success bollywood western world	1
delightfully compatible	1
among wiseman 's warmest	1
oddly fascinating depiction	1
stylish cast	1
dropped	1
artwork spectacular unlike animaton japan , characters move grace panache	1
pleasure	1
commanding screen presence	1
something really matters	1
learning inventing remarkable new trick	1
hard , endearing , caring , warm .	1
clever nine-tenths	1
greatest natural sportsmen modern times	1
one summer 's pleasurable movies	1
imaginative kid 's movie	1
surrealism black comedy	1
believe 's exactly two people need find	1
fine , old-fashioned-movie movie	1
feel fully embraced gentle comedy	1
ten	1
transcends culture race	1
brimming coltish , neurotic energy , holds screen like true star .	1
's alternately melancholic , hopeful strangely funny	1
's plethora characters picture , one flat	1
thoroughly involving	1
wilco fans great time ,	1
morrissette performed difficult task indeed	1
reasonable	1
best straight-up , old-school horror film last 15 years	1
enjoyable feel-good family comedy regardless race .	1
engrossing story horrifying historical event elements contributed	1
clean-cut	1
wonderfully funny	1
helps `` earnest `` overcome weaknesses	1
arrives	1
enjoy perfectly pitched web tension	1
son bride 's humor born engaging storyline , also n't embarrassed make reach tissues .	1
focus	1
exuberance passion	1
best	1
labeled ` hip ' , ` innovative ' ` realistic '	1
incredible subtlety acumen	1
two well spent	1
rare sequel 's better predecessor	1
glows enthusiasm , sensuality conniving wit .	1
captivating new film .	1
shyamalan 's gifts , 'll keep watching skies next project	1
gives neighborhood -- scenery , vibe -- cinematic equivalent big , tender hug	1
's treat -- delightful , witty , improbable romantic comedy zippy jazzy score ... grant bullock make look though much fun .	1
acquires undeniable entertainment value slight , pale mr. broomfield continues force people situations would make lesser men run cover	1
